Brand,Spec_Score,Model_Name,Series,Price,Price_Range,Utility,Processor_Brand,Core Configuration,Clock-speed,OS Type,RAM Type,Ram_Capacity(GB),Graphics_Brand,Display Size (Inches),Resolution Width,Resolution Height,PPI,Aspect Ratio,Weight(kg),Touchscreen,Screen_Protection,Colour(s),Outlier_Flag,Original_Brand
MSI,6.1,gf63 thin 11ucx,gf63,42990.0,Economy,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
MSI,7.6,gf63 thin 12ve,gf63,64990.0,Mid-Range,Everyday Use,Intel,Hexa Core,3.3,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
MSI,9.4,katana gf76 11uc,katana,86926.0,Mid-Range,Gaming,Intel,Octa Core,4.7,Windows,DDR4,16,NVIDIA,17.3,1920,1080,127.34,1.78,2.6,No,No,Black,0,MSI
Lenovo,5.2,thinkbook tb13s itl gen 2,thinkbook,61990.0,Mid-Range,Ultrabook,Intel,Quad Core,2.4,Windows,DDR4,8,Intel,15.0,2560,1600,201.26,1.6,1.26,No,Yes,Grey,0,Lenovo
Lenovo,8.7,ideapad slim 5,ideapad,87990.0,Mid-Range,Everyday Use,Intel,Deca Core,3.4,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.85,No,Yes,Grey,0,Lenovo
Asus,4.7,vivobook go 15 oled e1504ga,vivobook,33990.0,Economy,Everyday Use,Intel,Octa Core,3.4,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.63,No,Yes,Silver,0,Asus
Lenovo,6.8,ideapad slim 5 14irl8,ideapad,66990.0,Mid-Range,Ultrabook,Intel,Hexa Core,1.5,Windows,LPDDR5,16,Intel,14.0,1920,1200,161.73,1.6,1.46,No,Yes,Grey,0,Lenovo
HP,3.5,255 g8,255,26690.0,Budget,Everyday Use,AMD,Dual Core,1.0,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.78,No,Yes,Dark Ash,0,HP
HP,1.6,chromebook 14ana0130nr,chromebook,33990.0,Economy,Personal,Intel,Dual Core,1.1,Chrome,LPDDR4,4,Intel,14.0,1366,768,111.94,1.78,1.46,Yes,No,Silver,0,HP
Lenovo,2.6,e4145,e4145,20554.0,Budget,Everyday Use,AMD,Dual Core,3.1,Windows,DDR4,4,AMD,14.0,1366,768,111.94,1.78,2.2,No,Yes,Black,0,Lenovo
Lenovo,4.3,v15,v15,27990.0,Budget,Everyday Use,AMD,Quad Core,2.6,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Grey,0,Lenovo
Acer,7.6,aspire 3 a31559,aspire,61990.0,Mid-Range,Everyday Use,Intel,Deca Core,3.3,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.7,No,No,Silver,0,Acer
Lenovo,4.8,ideapad 3 15iml05,ideapad,51000.0,Economy,Everyday Use,Intel,Quad Core,1.6,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Grey,0,Lenovo
HP,4.5,250 g7,250,48100.0,Economy,Everyday Use,Intel,Quad Core,1.0,Windows,DDR4,8,Intel,15.6,1366,768,100.45,1.78,1.78,No,Yes,Black,0,HP
Dell,2.8,vostro 3400,vostro,36490.0,Economy,Personal,Intel,Dual Core,1.7,Windows,DDR4,4,Intel,14.0,1920,1080,157.35,1.78,1.59,No,Yes,Accent Black,0,Dell
Asus,8.2,tuf gaming f15 fx507ze,tuf,109990.0,Premium,Everyday Use,Intel,Octa Core,2.3,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.2,No,Yes,Grey,0,Asus
Lenovo,2.6,ideapad 3 14iil05,ideapad,33990.0,Economy,Personal,Intel,Dual Core,1.2,Windows,DDR4,4,Intel,14.0,1920,1080,157.35,1.78,1.6,No,Yes,Blue,0,Lenovo
Lenovo,8.2,loq 15irh8,loq,100170.0,Premium,Everyday Use,Intel,Octa Core,2.4,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.4,No,Yes,Grey,0,Lenovo
HP,6.4,15sfy5001tu,15sfy5001tu,58990.0,Economy,Everyday Use,Intel,Deca Core,4.7,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.69,No,No,Silver,0,HP
Asus,2.6,vivobook 13 slate oled t3300ka,vivobook,74500.0,Mid-Range,Ultrabook,Intel,Quad Core,1.1,Windows,LPDDR4,8,Intel,13.3,1920,1080,165.63,1.78,1.0,Yes,No,Black,0,Asus
MSI,7.9,prestige 14 a10ras,prestige,66047.0,Mid-Range,Ultrabook,Intel,Quad Core,1.8,Windows,DDR4,16,NVIDIA,14.0,1920,1080,157.35,1.78,1.29,No,Yes,Pink,0,MSI
Lenovo,8.6,legion 5 pro 16ach6h,legion,102990.0,Premium,Gaming,AMD,Octa Core,3.1,Windows,DDR5,16,NVIDIA,16.0,2560,1600,188.68,1.6,2.45,No,No,Grey,0,Lenovo
Lenovo,8.6,legion 5 pro,legion,94500.0,Premium,Gaming,AMD,Octa Core,3.3,Windows,DDR4,16,NVIDIA,16.0,2560,1600,188.68,1.6,2.4,No,Yes,Grey,0,Lenovo
Asus,6.6,vivobook 16 x1605vab,vivobook,64990.0,Mid-Range,Everyday Use,Intel,Deca Core,1.3,Windows,DDR4,16,Intel,16.0,1920,1200,141.51,1.6,1.88,No,Yes,Silver,0,Asus
Lenovo,5.0,v15,v15,34990.0,Economy,Everyday Use,AMD,Hexa Core,2.1,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.7,No,No,Grey,0,Lenovo
Dell,4.5,inspiron 15 3511,inspiron,52499.0,Economy,Everyday Use,Intel,Dual Core,3.0,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.8,No,No,Black,0,Dell
Asus,1.6,notebook 12 br1100fka,notebook,28490.0,Budget,Personal,Intel,Dual Core,1.1,Windows,DDR4,4,Intel,11.6,1366,768,135.09,1.78,1.4,Yes,No,Grey,0,Asus
Asus,9.4,tuf gaming f15 fx507zm,tuf,140990.0,Luxury,Gaming,Intel,Octa Core,4.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.2,No,Yes,Grey,0,Asus
Lenovo,7.2,thinkbook 14,thinkbook,61980.0,Mid-Range,Ultrabook,Intel,Quad Core,2.4,Windows,DDR4,16,Intel,14.0,1920,1080,157.35,1.78,1.4,No,Yes,Grey,0,Lenovo
Dell,5.0,vostro 3405,vostro,35790.0,Economy,Everyday Use,AMD,Quad Core,2.1,Windows,DDR4,8,AMD,14.0,1920,1080,157.35,1.78,1.59,No,No,Accent Black,0,Dell
HP,8.1,victus 16d0333tx,victus,58400.0,Economy,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,16,NVIDIA,16.1,1920,1080,136.83,1.78,2.46,No,Yes,Silver,0,HP
Asus,7.6,vivobook 15 oled x1505za,vivobook,64990.0,Mid-Range,Everyday Use,Intel,Deca Core,3.3,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.7,No,No,Black,0,Asus
Asus,2.4,eeebook 12 e210ma,eeebook,18990.0,Budget,Everyday Use,Intel,Dual Core,2.8,Windows,DDR4,4,Intel,11.6,1366,768,135.09,1.78,1.05,No,Yes,Blue,0,Asus
Lenovo,5.2,thinkpad e15,thinkpad,66000.0,Mid-Range,Everyday Use,Intel,Quad Core,2.4,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Black,0,Lenovo
Lenovo,5.0,thinkbook 15,thinkbook,37490.0,Economy,Everyday Use,AMD,Hexa Core,2.1,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Grey,0,Lenovo
Asus,5.0,vivobook km413ua,vivobook,55950.0,Economy,Everyday Use,AMD,Hexa Core,2.1,Windows,DDR4,8,AMD,14.0,1920,1080,157.35,1.78,1.4,No,Yes,Hearty Gold,0,Asus
Asus,3.9,vivobook go 14 e1404ga,vivobook,34990.0,Economy,Everyday Use,Intel,Octa Core,1.8,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.38,No,Yes,Black,0,Asus
Asus,4.5,vivobook 15 x1500ea,vivobook,40574.0,Economy,Everyday Use,Intel,Dual Core,3.0,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,2.2,No,Yes,Black,0,Asus
Apple,3.4,macbook air m2 mly43hna ultrabook,macbook,112990.0,Premium,Ultrabook,Apple,Octa Core,2.7,Macos,M2,8,Apple,13.6,2560,1664,224.51,1.54,1.24,No,No,Black,0,Apple
Acer,4.8,swift 3 sf31552g52xd,swift,52891.0,Economy,Everyday Use,Intel,Quad Core,1.6,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.7,No,No,Silver,0,Acer
Acer,4.8,swift 3 sf31552g,swift,52891.0,Economy,Everyday Use,Intel,Quad Core,1.6,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,2.1,No,No,Silver,0,Acer
Infinix,13.4,zero book 13 zl513,zero,66990.0,Mid-Range,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5X,32,Intel,15.6,1920,1080,141.21,1.78,1.8,No,No,Grey,0,Infinix
Lenovo,2.2,e4155,e4155,32990.0,Economy,Everyday Use,AMD,Dual Core,2.4,Dos,DDR4,4,AMD,14.0,1366,768,111.94,1.78,1.59,No,Yes,Grey,0,Lenovo
HP,8.4,pavilion x360 14ek0072tu,pavilion,77968.0,Mid-Range,Everyday Use,Intel,Deca Core,4.7,Windows,DDR4,16,Intel,14.0,1920,1080,157.35,1.78,1.51,Yes,No,Pale Rose Gold,0,HP
Asus,4.5,vivobook 15 x515ja,vivobook,43500.0,Economy,Everyday Use,Intel,Quad Core,1.0,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.8,No,Yes,Silver,0,Asus
Asus,9.4,tuf gaming f17 fx777zm,tuf,113500.0,Premium,Gaming,Intel,Octa Core,4.7,Windows,DDR5,16,NVIDIA,17.3,1920,1080,127.34,1.78,2.6,No,No,Grey,0,Asus
Dell,5.2,inspiron 14 5410,inspiron,72499.0,Mid-Range,Everyday Use,Intel,Quad Core,2.4,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.56,Yes,No,Silver,0,Dell
Asus,3.5,vivobook x415ea,vivobook,31600.0,Economy,Everyday Use,Intel,Dual Core,3.0,Windows,DDR4,4,Intel,14.0,1920,1080,157.35,1.78,1.55,No,Yes,Silver,0,Asus
Lenovo,7.9,yoga 6 13alc6,yoga,79890.0,Mid-Range,Ultrabook,AMD,Octa Core,1.8,Windows,DDR4,16,AMD,13.3,1920,1080,165.63,1.78,1.32,No,Yes,Black,0,Lenovo
Asus,4.8,zenbook duo ux481fl,zenbook,79990.0,Mid-Range,Everyday Use,Intel,Quad Core,1.6,Windows,LPDDR3,8,NVIDIA,14.0,1920,1080,157.35,1.78,1.5,No,Yes,Blue,0,Asus
Dell,4.8,inspiron 13 7373,inspiron,66990.0,Mid-Range,Ultrabook,Intel,Quad Core,1.6,Windows,DDR4,8,Intel,13.3,1920,1080,165.63,1.78,1.45,Yes,Yes,Era Grey,0,Dell
Asus,3.6,vivobook 14 x1404va,vivobook,42990.0,Economy,Everyday Use,Intel,Dual Core,1.2,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.4,No,Yes,Silver,0,Asus
Asus,5.1,vivobook 14 x1404va,vivobook,42990.0,Economy,Everyday Use,Intel,Dual Core,4.2,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.4,No,Yes,Blue,0,Asus
Lenovo,5.0,ideapad flex 5,ideapad,79000.0,Mid-Range,Everyday Use,AMD,Hexa Core,2.1,Windows,DDR4,8,AMD,14.0,1920,1080,157.35,1.78,1.5,Yes,No,Grey,0,Lenovo
MSI,9.4,modern 14 c12m,modern,49990.0,Economy,Everyday Use,Intel,Deca Core,4.7,Windows,DDR4,16,Intel,14.0,1920,1080,157.35,1.78,1.4,No,No,Black,0,MSI
Other,8.4,nuvobook pro,nuvobook,45990.0,Economy,Everyday Use,Intel,Quad Core,2.8,Windows,DDR4,16,Intel,14.0,1920,1020,155.29,1.88,1.48,No,No,"Blue, Grey",0,Wings
Lenovo,8.7,ideapad slim 5i 14irl8,ideapad,82770.0,Mid-Range,Ultrabook,Intel,Octa Core,3.4,Windows,LPDDR5,16,Intel,14.0,1920,1200,161.73,1.6,1.4,No,No,Grey,0,Lenovo
HP,4.3,245 g8,245,33999.0,Economy,Everyday Use,AMD,Dual Core,2.6,Windows,DDR4,8,AMD,14.0,1920,1080,157.35,1.78,1.69,No,Yes,Black Grey,0,HP
HP,9.4,envy 13 x360 intel evo 13bf0059tu,envy,125999.0,Luxury,Everyday Use,Intel,Deca Core,4.7,Windows,LPDDR4X,16,Intel,13.3,2880,1800,255.36,1.6,1.34,Yes,No,Silver,0,HP
Asus,5.0,m515ua,m515ua,47990.0,Economy,Everyday Use,AMD,Hexa Core,2.1,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.8,No,No,Silver,0,Asus
Lenovo,4.5,thinkpad e15,thinkpad,46990.0,Economy,Everyday Use,Intel,Dual Core,3.0,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Black,0,Lenovo
Dell,6.0,inspiron 15 5510,inspiron,65990.0,Mid-Range,Everyday Use,Intel,Quad Core,4.0,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,2.44,No,No,Grey,0,Dell
Lenovo,8.4,ideapad flex 5 14itl05,ideapad,84000.0,Mid-Range,Everyday Use,Intel,Quad Core,2.8,Windows,DDR4,16,Intel,14.0,1920,1080,157.35,1.78,1.5,Yes,No,Grey,0,Lenovo
HP,5.0,255 g8,255,36499.0,Economy,Everyday Use,AMD,Quad Core,2.1,Dos,DDR4,8,AMD,15.6,1366,768,100.45,1.78,1.74,No,Yes,Black,0,HP
Other,4.2,pro series y zebnbc 1s,pro,22990.0,Budget,Everyday Use,Intel,Quad Core,2.4,Windows,LPDDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.65,No,No,Silver,0,Zebronics
MSI,5.6,katana 15 b12udxk,katana,67650.0,Mid-Range,Everyday Use,Intel,Hexa Core,3.3,Windows,DDR5,8,NVIDIA,15.6,1920,1080,141.21,1.78,2.25,No,No,Black,0,MSI
Asus,3.6,vivobook 15 x1504va,vivobook,42990.0,Economy,Everyday Use,Intel,Dual Core,1.2,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Silver,0,Asus
Asus,3.6,vivobook 15 x1504va,vivobook,42990.0,Economy,Everyday Use,Intel,Dual Core,1.2,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Blue,0,Asus
Asus,3.6,vivobook 15 x1504va,vivobook,39490.0,Economy,Everyday Use,Intel,Dual Core,1.2,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Silver,0,Asus
Dell,5.2,inspiron 15 3525,inspiron,49500.0,Economy,Everyday Use,AMD,Hexa Core,2.3,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.68,No,No,Platinum Silver Plastic,0,Dell
Lenovo,8.2,ideapad slim 5 16irl8,ideapad,86190.0,Mid-Range,Everyday Use,Intel,Deca Core,2.4,Windows,LPDDR5,16,Intel,16.0,1920,1200,141.51,1.6,1.89,No,Yes,Grey,0,Lenovo
Lenovo,3.8,ideapad flex 5 14itl05,ideapad,55999.0,Economy,Everyday Use,Intel,Dual Core,1.7,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.5,Yes,No,Grey,0,Lenovo
HP,6.1,pavilion 15ec2048ax,pavilion,76990.0,Mid-Range,Everyday Use,AMD,Hexa Core,4.2,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.98,No,No,Black,0,HP
MSI,7.6,gf63 thin 12ucx,gf63,76990.0,Mid-Range,Everyday Use,Intel,Hexa Core,3.3,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
MSI,5.6,gf63 thin 12ucx,gf63,52990.0,Economy,Everyday Use,Intel,Hexa Core,3.3,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
MSI,7.6,gf63 thin 12ucx,gf63,50990.0,Economy,Everyday Use,Intel,Hexa Core,3.3,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
Lenovo,5.2,v15,v15,46290.0,Economy,Everyday Use,Intel,Quad Core,2.4,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Grey,0,Lenovo
Asus,7.2,vivobook 17 x712ea,vivobook,51990.0,Economy,Everyday Use,Intel,Quad Core,2.4,Windows,DDR4,16,Intel,17.3,1920,1080,127.34,1.78,2.3,No,Yes,Silver,0,Asus
Asus,3.0,vivobook 14 x409fa,vivobook,34990.0,Economy,Everyday Use,Intel,Dual Core,2.1,Windows,DDR4,4,Intel,14.0,1920,1080,157.35,1.78,1.6,No,Yes,Grey,0,Asus
MSI,7.4,gf63 thin 11uc,gf63,58990.0,Economy,Everyday Use,Intel,Hexa Core,2.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
MSI,5.4,gf63 thin 11uc,gf63,69990.0,Mid-Range,Everyday Use,Intel,Hexa Core,2.7,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
HP,6.1,envy x360 intel evo 13bf0085tu,envy,73699.0,Mid-Range,Ultrabook,Intel,Deca Core,4.2,Windows,LPDDR4X,8,Intel,13.3,1920,1200,170.24,1.6,1.34,No,No,Silver,0,HP
Lenovo,1.5,ideapad 3 15igl05,ideapad,25990.0,Budget,Personal,Intel,Dual Core,1.0,Windows,DDR4,4,Intel,15.6,1366,768,100.45,1.78,1.7,No,Yes,Grey,0,Lenovo
MSI,5.9,gf63 8rc,gf63,89990.0,Mid-Range,Everyday Use,Intel,Hexa Core,1.8,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
HP,8.1,victus 15fa1145tx,victus,72499.0,Mid-Range,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.29,No,Yes,Blue,0,HP
Asus,8.1,vivobook go 15 e1504fa,vivobook,51981.0,Economy,Everyday Use,AMD,Quad Core,4.2,Windows,DDR5,16,AMD,15.6,1920,1080,141.21,1.78,1.8,No,No,Silver,0,Asus
HP,9.4,envy x360 intel evo 13bf0063tu,envy,116512.0,Premium,Ultrabook,Intel,Deca Core,4.7,Windows,LPDDR4X,16,Intel,13.3,2880,1800,255.36,1.6,1.32,Yes,No,Space Blue,0,HP
Dell,5.2,inspiron 14 5410,inspiron,69749.0,Mid-Range,Everyday Use,Intel,Quad Core,2.4,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.5,Yes,No,Silver,0,Dell
HP,8.0,15s fr5011tu,15s,54990.0,Economy,Everyday Use,Intel,Deca Core,4.01,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.69,No,Yes,Silver,0,HP
Asus,6.4,rog flow x13 gv301rc,rog,99890.0,Premium,Gaming,AMD,Octa Core,4.8,Windows,LPDDR5,16,NVIDIA,13.4,1920,1200,168.97,1.6,1.3,Yes,No,Off Black,0,Asus
HP,8.4,envy x360 intel evo 13bf0058tu,envy,87980.0,Mid-Range,Ultrabook,Intel,Deca Core,4.7,Windows,LPDDR4X,16,Intel,13.3,2880,1800,255.36,1.6,1.34,Yes,No,Blue,0,HP
Lenovo,8.2,legion 5 15ith6,legion,94990.0,Premium,Everyday Use,Intel,Octa Core,2.3,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.4,No,Yes,Black,0,Lenovo
Asus,5.6,rog zephyrus g14 ga401qm,rog,139390.0,Luxury,Gaming,AMD,Octa Core,3.1,Windows,DDR4,16,NVIDIA,14.0,2560,1440,209.8,1.78,1.7,No,Yes,Grey,0,Asus
Acer,1.6,chromebook c733,chromebook,16990.0,Budget,Personal,Intel,Dual Core,1.1,Chrome,DDR4,4,Intel,11.6,1366,768,135.09,1.78,1.26,No,No,Black,0,Acer
Asus,5.6,vivobook s 14 flip tn3402qa,vivobook,54500.0,Economy,Everyday Use,AMD,Hexa Core,3.3,Windows,DDR4,8,AMD,14.0,1920,1200,161.73,1.6,1.5,Yes,No,Silver,0,Asus
Infinix,7.8,inbook x3 slim xl422,inbook,43990.0,Economy,Everyday Use,Intel,Deca Core,1.7,Windows,LPDDR4X,16,Intel,14.0,1920,1080,157.35,1.78,1.24,No,No,Grey,0,Infinix
Lenovo,7.0,thinkpad e14 gen 5,thinkpad,49040.0,Economy,Everyday Use,AMD,Hexa Core,2.0,Windows,DDR4,16,AMD,14.0,1920,1200,161.73,1.6,1.41,No,Yes,Black,0,Lenovo
Lenovo,5.0,thinkpad e14 gen 5,thinkpad,48990.0,Economy,Everyday Use,AMD,Hexa Core,2.0,Windows,DDR4,8,AMD,14.0,1920,1200,161.73,1.6,1.41,No,Yes,Black,0,Lenovo
MSI,7.6,katana 15 b12udxk,katana,76990.0,Mid-Range,Everyday Use,Intel,Hexa Core,3.3,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.25,No,No,Black,0,MSI
Asus,8.1,vivobook go 15 e1504fa,vivobook,47990.0,Economy,Everyday Use,AMD,Quad Core,4.2,Windows,DDR5,16,AMD,15.6,1920,1080,141.21,1.78,1.63,No,Yes,Black,0,Asus
Asus,7.6,vivobook s15 oled intel evo s3502za,vivobook,75740.0,Mid-Range,Everyday Use,Intel,Hexa Core,3.3,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.8,No,No,Black,0,Asus
HP,5.6,pavilion gaming 15dk2012tx,pavilion,66490.0,Mid-Range,Everyday Use,Intel,Quad Core,3.1,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,2.23,No,Yes,Shadow Black & Ultra Violet,0,HP
MSI,8.4,sword 15 a12ud,sword,70647.0,Mid-Range,Everyday Use,Intel,Hexa Core,4.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.25,No,No,White,0,MSI
Samsung,6.6,galaxy book 3 np750xfg,galaxy,58399.0,Economy,Everyday Use,Intel,Deca Core,1.3,Windows,LPDDR4X,16,Intel,15.6,1920,1080,141.21,1.78,1.57,No,Yes,Silver,0,Samsung
Asus,7.1,tuf gaming a17 fa706ic,tuf,74490.0,Mid-Range,Everyday Use,AMD,Octa Core,4.2,Windows,DDR4,8,NVIDIA,17.3,1920,1080,127.34,1.78,2.6,No,Yes,Black,0,Asus
Lenovo,4.5,v15,v15,33990.0,Economy,Everyday Use,Intel,Dual Core,3.0,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,No,Grey,0,Lenovo
Asus,9.4,tuf gaming f15 fx577zm,tuf,144990.0,Luxury,Gaming,Intel,Octa Core,4.7,Windows,DDR4,16,NVIDIA,15.6,2560,1440,188.28,1.78,2.2,No,No,Jaegar Gray,0,Asus
Asus,3.6,vivobook 15 x1502za,vivobook,49990.0,Economy,Everyday Use,Intel,Deca Core,1.1,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Blue,0,Asus
Asus,8.1,vivobook s14 flip tn3402qa,vivobook,72990.0,Mid-Range,Everyday Use,AMD,Hexa Core,4.2,Windows,DDR4,16,AMD,14.0,1920,1200,161.73,1.6,1.5,Yes,No,Silver,0,Asus
Microsoft,3.7,surface go 3,surface,55990.0,Economy,Everyday Use,Intel,Dual Core,3.4,Windows,LPDDR3,8,Intel,10.5,1920,1200,215.63,1.6,1.0,Yes,No,Black,0,Microsoft
Lenovo,5.9,yoga slim 7,yoga,69999.0,Mid-Range,Ultrabook,AMD,Octa Core,1.8,Windows,DDR4,8,AMD,14.0,1920,1080,157.35,1.78,1.33,No,Yes,Grey,0,Lenovo
HP,8.4,omen 16wd0880tx,omen,89990.0,Mid-Range,Everyday Use,Intel,Hexa Core,4.7,Windows,DDR5,16,NVIDIA,16.1,2560,1440,182.44,1.78,2.32,No,Yes,Black,0,HP
Infinix,9.4,inbook x2 plus xl25,inbook,57990.0,Economy,Everyday Use,Intel,Quad Core,4.8,Windows,LPDDR4X,16,Intel,15.6,1920,1080,141.21,1.78,1.58,No,No,Blue,0,Infinix
Asus,7.6,vivobook 14 x1402za,vivobook,59990.0,Economy,Everyday Use,Intel,Deca Core,3.3,Windows,DDR4,16,Intel,14.0,1920,1080,157.35,1.78,1.5,Yes,Yes,Blue,0,Asus
Asus,7.6,vivobook 14 x1402za,vivobook,61990.0,Mid-Range,Everyday Use,Intel,Deca Core,3.3,Windows,DDR4,16,Intel,14.0,1920,1080,157.35,1.78,1.5,Yes,Yes,Silver,0,Asus
Other,8.7,gram 14z90qgah75a2,gram,149000.0,Luxury,Everyday Use,Intel,Deca Core,3.4,Windows,LPDDR5,16,Intel,14.0,1920,1200,161.73,1.6,1.9,No,No,Black,0,LG
Other,8.7,gram intel evo 16z90qgah75a2,gram,132321.0,Luxury,Everyday Use,Intel,Deca Core,3.4,Windows,LPDDR5,16,Intel,16.0,2560,1600,188.68,1.6,2.25,No,No,Black,0,LG
HP,9.4,victus 16d0361tx,victus,109990.0,Premium,Gaming,Intel,Octa Core,4.7,Windows,DDR4,16,NVIDIA,16.1,1920,1080,136.83,1.78,2.46,No,Yes,Blue,0,HP
Samsung,9.4,galaxy book 2 pro 360 intel evo 15,galaxy,129990.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5,16,Intel,15.6,1920,1080,141.21,1.78,1.41,Yes,No,Graphite,0,Samsung
Samsung,8.4,galaxy book 2 pro 360 intel evo 13,galaxy,115990.0,Premium,Ultrabook,Intel,Deca Core,4.8,Windows,LPDDR5,16,Intel,13.3,1920,1080,165.63,1.78,1.04,Yes,No,Silver,0,Samsung
Samsung,9.4,galaxy book 2 pro 360 intel evo 13,galaxy,98990.0,Premium,Ultrabook,Intel,Deca Core,4.7,Windows,LPDDR5,16,Intel,13.3,1920,1080,165.63,1.78,1.04,Yes,No,Silver,0,Samsung
Dell,4.5,inspiron 15 3511,inspiron,39300.0,Economy,Everyday Use,Intel,Dual Core,3.0,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.85,No,Yes,Accent Black,0,Dell
HP,8.1,envy 13ba1501tx  intel evo,envy,81999.0,Mid-Range,Ultrabook,Intel,Quad Core,4.2,Windows,DDR4,16,NVIDIA,13.3,1920,1080,165.63,1.78,1.3,No,No,Silver,0,HP
Dell,6.2,inspiron 15 3505,inspiron,61500.0,Mid-Range,Everyday Use,AMD,Quad Core,2.3,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.83,No,Yes,Green,0,Dell
Asus,8.4,vivobook 15 x1502va,vivobook,60990.0,Mid-Range,Everyday Use,Intel,Deca Core,4.7,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Blue,0,Asus
MSI,7.4,gf63 thin 11uc,gf63,77990.0,Mid-Range,Everyday Use,Intel,Octa Core,4.7,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
