Name,Price,Performance,Design,Storage,Battery
Asus Vivobook 16 M1605YA-MB741WS Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11),"Rs.54,990","AMD Octa Core Ryzen 7
2.0 Ghz
16 GB DDR4 RAM","16 inches (40.64 cm)
1920 x 1080 pixels
1.88 Kg, 19.9 mm thick",512 GB SSD,Li-Ion
HP Envy x360 Intel Evo 15-ew0043TU (7F692PA) Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.90,490","Core i5 12th Gen
4.2 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.6 Kg, 18.6 mm thick
2-in-1, Touch Screen",512 GB SSD,"Li-Ion
3 Cell
13.30 Hrs"
Lenovo E41-55 (82FJ00B2IH) Laptop (AMD Dual Core Athlon/4 GB/1 TB/DOS),"Rs.21,423","AMD Dual Core Athlon
2.3 Ghz
4 GB DDR4 RAM","14 inches (35.56 cm)
1366 x 768 pixels
1.59 Kg, 19.9 mm thick",1 TB HDD,"Li-Ion
3 Cell
11 Hrs"
MSI Katana GF66 12UE-1002IN Laptop (Core i7 12th Gen/16 GB/1 TB SSD/Windows 11/6 GB),"Rs.119,527","Core i7 12th Gen
4.7 Ghz
16 GB DDR4 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.25 Kg, 25 mm thick",1 TB SSD,"Li-Ion
3 Cell"
Lenovo V15 G2 (82KDA00UIH) Laptop (AMD Dual Core Ryzen 3/4 GB/512 GB SSD/DOS),"Rs.26,750","AMD Dual Core Ryzen 3
2.6 Ghz
4 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.92 Kg, 26 mm thick",512 GB SSD,"Li-Ion
3 Hrs"
Dell Inspiron 16 7620 (D560775WIN9S) Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.69,500","Core i5 12th Gen
2.8 Ghz
16 GB DDR4 RAM","16 inches (40.64 cm)
1920 x 1080 pixels
2.10 Kg, 18 mm thick
2-in-1, Touch Screen",512 GB SSD,"Li-Ion
6 Cell"
HP Omen 16-B0352TX (4D8E1PA) Laptop (Core i7 11th Gen/16 GB/1 TB SSD/Windows 11/4 GB),"Rs.117,900","Core i7 11th Gen
4.7 Ghz
16 GB DDR4 RAM
4 GB Graphics","16.1 inches (40.89 cm)
1920 x 1080 pixels
2.32 Kg, 23 mm thick",1 TB SSD,"Li-Ion
6 Cell
8 Hrs"
Dell Inspiron 15 3511 (D560785WIN9S) Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.51,850","Core i5 11th Gen
2.4 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.80 Kg, 19 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Coconics Enabler C1C11 Laptop (Celeron Dual Core/4 GB/128 GB SSD/Ubuntu),"Rs.18,463","Celeron Dual Core
1.1 Ghz
4 GB LPDDR4 RAM","11.6 inches (29.46 cm)
1920 x 1080 pixels
2.20 Kg, 16 mm thick",128 GB SSD,Li-Ion
Asus Zenbook 14 UM425UA-AM702TS Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 10),"Rs.69,999","AMD Octa Core Ryzen 7
1.8 Ghz
16 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.22 Kg, 14 mm thick",512 GB SSD,"Li-Ion
4 Cell"
Acer Aspire 5 A515-58M (NX.KHGSI.002) Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11),"Rs.56,990","Core i5 13th Gen
4.7 Ghz
16 GB LPDDR5 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.75 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Lenovo Ideapad Slim 1 (82VG009MIN1) Laptop (AMD Quad Core Ryzen 3/8 GB/512 GB SSD/Windows 11),"Rs.31,031","AMD Quad Core Ryzen 3
2.4 Ghz
8 GB LPDDR5 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.58 Kg, 18 mm thick",512 GB SSD,"Li-Ion
3 Cell
7 Hrs"
Gigabyte G5 ME-51IN213SH (RC55ME) Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.95,555","Core i5 12th Gen
2.5 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
3.11 Kg, 22.7 mm thick",512 GB SSD,N/A
Lenovo V14 (82KA00LKIH) Laptop (Core i5 11th Gen/8 GB/256 GB SSD/Windows 10),"Rs.45,990","Core i5 11th Gen
2.4 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.6 Kg, 19.9 mm thick",256 GB SSD,"Li-Ion
5.5 Hrs"
Asus TUF Gaming A17 FA706ICB-HX061W Laptop (AMD Octa Core Ryzen 7/8 GB/512 GB SSD/Windows 11/4 GB),"Rs.76,990","AMD Octa Core Ryzen 7
4.2 Ghz
8 GB DDR4 RAM
4 GB Graphics","17.3 inches (43.94 cm)
1920 x 1080 pixels
2.60 Kg, 24.8 mm thick",512 GB SSD,"Li-Ion
4 Cell"
Asus TUF Gaming A15 FA506IHRZ-HN113W Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.63,250","AMD Hexa Core Ryzen 5
4.0 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.30 Kg, 23 mm thick",512 GB SSD,"Li-Ion
3 Cell
8 Hrs"
Dell Inspiron 14 5410 ICC-C782512WIN8 Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.61,950","Core i5 11th Gen
2.5 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.5 Kg, 18.3 mm thick
Touch Screen",512 GB SSD,"Li-Ion
4 Cell
6 Hrs"
MSI Creator Z16 A11UET-272IN Laptop (Core i9 11th Gen/16 GB/1 TB SSD/Windows 10/6 GB),"Rs.124,990","Core i9 11th Gen
4.7 Ghz
16 GB DDR4 RAM
6 GB Graphics","16 inches (40.64 cm)
2560 x 1600 pixels
2.2 Kg, 15.9 mm thick",1 TB SSD,"Li-Ion
4 Cell"
Dell Inspiron 14 7425 (D560733WIN9P) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11),"Rs.79,490","AMD Octa Core Ryzen 7
16 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
2-in-1, Touch Screen",512 GB SSD,"Li-Ion
4 Cell"
HP Pavilion 15-eh0015cl (1N3R4UA) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 10),"Rs.129,055","AMD Octa Core Ryzen 7
2.0 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.75 Kg, 17.9 mm thick
Touch Screen",512 GB SSD,"Li-Ion
3 Cell
9 Hrs"
Dell Inspiron 15 3520 (IN3520P9K46002ORS1) Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.34,990","Core i3 12th Gen
4.2 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.63 Kg, 16.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI GF63 Thin 11UCX-1492IN Laptop (Core i5 11th Gen/16 GB/1 TB 256 GB SSD/Windows 11/4 GB),"Rs.50,990","Core i5 11th Gen
4.2 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick","1 TB HDD
256 GB SSD",N/A
Fujitsu UH-X 4ZR1M37246 Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11),"Rs.79,990","Core i5 13th Gen
1.0 Ghz
16 GB LPDDR5 RAM","14 inches (35.56 cm)
1920 x 1200 pixels
1 Kg, 64 mm thick",512 GB SSD,"Li-Ion
4 Cell
12 Hrs"
Asus Vivobook 16X K3605ZF-MBN524WS Laptop (Core i5 12th Gen/8 GB/512 GB SSD/Windows 11/4 GB),"Rs.52,990","Core i5 12th Gen
2.0 Ghz
8 GB DDR4 RAM
4 GB Graphics","16 inches (40.64 cm)
1920 x 1200 pixels
1.80 Kg, 18.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Acer Aspire 5 A515-58P (NX.KHJSI.001) Laptop (Core i3 13th Gen/8 GB/512 GB SSD/Windows 11),"Rs.38,990","Core i3 13th Gen
4.2 Ghz
8 GB LPDDR5 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.78 Kg",512 GB SSD,"Li-Ion
3 Cell"
MSI Modern 14 C12M-269IN Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.45,990","Core i3 12th Gen
0.8 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels",512 GB SSD,Li-Ion
HP 240 G8 (4K5D5PA) Laptop (Core i3 11th Gen/8 GB/512 GB SSD/DOS),"Rs.35,610","Core i3 11th Gen
4.0 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1366 x 768 pixels
1.47 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Dell Inspiron 14 7420 (D560778WIN9S) Laptop (Core i5 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.69,990","Core i5 12th Gen
4.8 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.85 Kg, 18.9 mm thick
2-in-1, Touch Screen",512 GB SSD,"Li-Ion
4 Cell"
HP Pavilion 15-dk1520TX (589X5PA) Laptop (Core i5 10th Gen/8 GB/512 GB SSD/Windows 11/4 GB),"Rs.69,096","Core i5 10th Gen
2.5 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.98 Kg, 23.4 mm thick",512 GB SSD,"Li-Ion
3 Cell
9 Hrs"
Asus ROG Zephyrus G14 GA401QC-HZ047TS Laptop (AMD Octa Core Ryzen 7/8 GB/1 TB SSD/Windows 10/4 GB),"Rs.103,790","AMD Octa Core Ryzen 7
3.0 Ghz
8 GB DDR4 RAM
4 GB Graphics","14 inches (35.56 cm)
1920 x 1080 pixels
1.60 Kg, 17.9 mm thick",1 TB SSD,"Li-Ion
4 Cell"
Lenovo Thinkpad E470 (20H1004UIG) Laptop (Core i5 7th Gen/4 GB/1 TB/DOS),"Rs.58,990","Core i5 7th Gen
2.5 Ghz
4 GB DDR4 RAM","14.0 inches (35.56 cm)
1366 x 768 pixels
1.87 Kg, 22.4 mm thick","1 TB HDD
SATA
5400 RPM","Li-Po
3 Cell
8.4 Hrs"
Lenovo IdeaPad Gaming 3 15ARH7 (82SB00QYIN) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.82,190","AMD Octa Core Ryzen 7
4.7 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.32 Kg, 21.8 mm thick",512 GB SSD,N/A
Lenovo IdeaPad Gaming 3 15ARH7 (82SB00Y8IN) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.62,990","AMD Octa Core Ryzen 7
3.1 Ghz
16 GB DDR5 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.32 Kg, 21.8 mm thick",512 GB SSD,"Li-Ion
3 Cell
4.5 Hrs"
MSI Katana 17 B12VFK-673IN Laptop (Core i7 12th Gen/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.100,990","Core i7 12th Gen
4.7 Ghz
16 GB DDR5 RAM
8 GB Graphics","17.3 inches (43.94 cm)
2560 x 1440 pixels
2.6 Kg, 25.2 mm thick",1 TB SSD,N/A
Asus VivoBook Go 14 E1404FA-NK325WS Laptop (AMD Quad Core Ryzen 3/8 GB/512 GB SSD/Windows 11),"Rs.32,990","AMD Quad Core Ryzen 3
2.4 Ghz
8 GB LPDDR5 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.38 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Dell G15-5530 (GN553064GRM002ORB1) Laptop (Core i5 13th Gen/8 GB/512 GB SSD/Windows 11/6 GB),"Rs.81,402","Core i5 13th Gen
3.4 Ghz
8 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
3.31 Kg, 26.9 mm thick",512 GB SSD,"Li-Ion
4 Cell
5 Hrs"
MSI Modern 15 B7M-072IN Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11),"Rs.38,990","AMD Hexa Core Ryzen 5
4.2 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.70 Kg, 19 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Katana 15 B13VEK-297IN Laptop (Core i7 13th Gen/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.99,990","Core i7 13th Gen
4.8 Ghz
16 GB DDR5 RAM
8 GB Graphics","17.3 inches (43.94 cm)
1920 x 1080 pixels
2.8 Kg, 25 mm thick",1 TB SSD,"Li-Ion
3 Cell"
Asus ROG Zephyrus Duo 16 GX650RXZ-LB226WS Laptop (AMD Octa Core Ryzen 9/32 GB/2 TB SSD/Windows 11/16 GB),"Rs.361,990","AMD Octa Core Ryzen 9
4.8 Ghz
32 GB DDR5 RAM
16 GB Graphics","16 inches (40.64 cm)
3840 x 2400 pixels
2.55 Kg, 21 mm thick
Touch Screen",2 TB SSD,"Li-Ion
4 Cell
8 Hrs"
HP Victus 15-fb0053AX (6F9U1PA) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.67,990","AMD Octa Core Ryzen 7
4.2 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.29 Kg, 23.5 mm thick",512 GB SSD,"Li-Ion
4 Cell
14.30 Hrs"
HP Spectre x360 Intel Evo 13-ef0053TU (6K7X3PA) Laptop (Core i7 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.144,500","Core i7 12th Gen
4.7 Ghz
16 GB LPDDR4X RAM","13.5 inches (34.29 cm)
3000 x 2000 pixels
1.36 Kg, 16.9 mm thick
2-in-1, Touch Screen",512 GB SSD,"Li-Ion
4 Cell
13.30 Hrs"
Asus Zenbook Duo 14 UX482EAR-KA501WS Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.110,990","Core i5 11th Gen
2.5 Ghz
8 GB LPDDR4X RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.62 Kg, 17.3 mm thick
Touch Screen",512 GB SSD,"Li-Ion
4 Cell"
MSI Modern 14 B11SBU-688IN Laptop (Core i7 11th Gen/8 GB/512 GB SSD/Windows 10/2 GB),"Rs.84,002","Core i7 11th Gen
4.8 Ghz
8 GB DDR4 RAM
2 GB Graphics","14 inches (35.56 cm)
1920 x 1080 pixels
1.3 Kg, 18.1 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Lenovo Thinkpad E15 (20TDS0RP00) Laptop (Core i3 11th Gen/4 GB/256 GB SSD/DOS),"Rs.48,300","Core i3 11th Gen
3.0 Ghz
4 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.7 Kg, 18.9 mm thick",256 GB SSD,"Li-Ion
3 Cell"
Asus ROG Zephyrus G14 GA401QC-HZ046TS Laptop (AMD Octa Core Ryzen 7/8 GB/1 TB SSD/Windows 10/4 GB),"Rs.108,990","AMD Octa Core Ryzen 7
3.0 Ghz
8 GB DDR4 RAM
4 GB Graphics","14 inches (35.56 cm)
1920 x 1080 pixels
1.60 Kg, 18 mm thick",1 TB SSD,"Li-Ion
4 Cell
12 Hrs"
Dell XPS 15 7590 (C560054WIN9) Laptop (Core i9 9th Gen/32 GB/1 TB SSD/Windows 10/4 GB),"Rs.249,990","Core i9 9th Gen
2.0 Ghz
32 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
3840 x 2160 pixels
2 Kg, 17 mm thick",1 TB SSD,"Li-Ion
4 Cell
10 Hrs"
HP Victus 15-fb0137AX (87B83PA) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.69,990","AMD Octa Core Ryzen 7
3.1 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.37 Kg",512 GB SSD,"Li-Ion
4 Cell
10.15 Hrs"
Lenovo Ideapad Slim 5 16IRL8 (82XF0078IN) Laptop (Core i7 13th Gen/16 GB/1 TB SSD/Windows 11),"Rs.86,990","Core i7 13th Gen
2.4 Ghz
16 GB LPDDR5 RAM","16 inches (40.64 cm)
2560 x 1600 pixels
1.89 Kg",1 TB SSD,"Li-Ion
3 Cell
7 Hrs"
Dell Inspiron 15 3530 (IN3530RW8JY001ORS1) Laptop (Core i5 13th Gen/8 GB/1 TB SSD/Windows 11),"Rs.57,980","Core i5 13th Gen
1.3 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels",1 TB SSD,"Li-Ion
4 Cell
6 Hrs"
MSI Modern 14 C12M-446IN Laptop (Core i3 12th Gen/8 GB/256 GB SSD/Windows 11),"Rs.32,490","Core i3 12th Gen
0.8 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.4 Kg, 19.3 mm thick",256 GB SSD,"Li-Ion
3 Cell"
Asus VivoBook 15 X1502ZA-EJ524WS Laptop (Core i5 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.48,990","Core i5 12th Gen
2.5 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.70 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Katana 15 B12UDXK-1019IN Laptop (Core i5 12th Gen/16 GB/1 TB SSD/Windows 11/6 GB),"Rs.87,990","Core i5 12th Gen
3.3 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.25 Kg",1 TB SSD,"Li-Ion
3 Cell"
Asus VivoBook 15 X1504VA-NJ524WS Laptop (Core i5 13th Gen/8 GB/512 GB SSD/Windows 11),"Rs.59,990","Core i5 13th Gen
4.7 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.70 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Katana 15 B12UDXK-1004IN Laptop (Core i7 12th Gen/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.94,990","Core i7 12th Gen
4.7 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.25 Kg, 80 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus VivoBook 15 OLED X1505VA-LK541WS Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11),"Rs.74,990","Core i5 13th Gen
4.7 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.70 Kg, 67 mm thick",512 GB SSD,"Li-Ion
3 Cell
8 Hrs"
Asus VivoBook 15 X1504VA-NJ523WS Laptop (Core i5 13th Gen/8 GB/512 GB SSD/Windows 11),"Rs.59,990","Core i5 13th Gen
1.3 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.70 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP Chromebook x360 13b-ca0006MU (7E8Z7PA) Laptop (MediaTek Octa Core/8 GB/256 GB SSD/Google Chrome),"Rs.30,990","MediaTek Octa Core
2.6 Ghz
8 GB LPDDR4X RAM","13.3 inches (33.78 cm)
1920 x 1080 pixels
1.34 Kg, 16.7 mm thick
2-in-1, Touch Screen",256 GB SSD,"Li-Ion
2 Cell"
MSI Modern 15 B7M-073IN Laptop (AMD Octa Core Ryzen 7/16 GB/1 TB SSD/Windows 11),"Rs.54,990","AMD Octa Core Ryzen 7
4.2 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.70 Kg, 19 mm thick",1 TB SSD,"Li-Ion
3 Cell"
Asus VivoBook Go E1404FA-NK522WS Laptop (AMD Quad Core Ryzen 5/8 GB/512 GB SSD/Windows 11),"Rs.49,500","AMD Quad Core Ryzen 5
4.2 Ghz
8 GB LPDDR5 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.38 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus VivoBook Go 14 E1404FA-NK331W Laptop (AMD Quad Core Ryzen 3/8 GB/1 TB SSD/Windows 11),"Rs.33,990","AMD Quad Core Ryzen 3
4.0 Ghz
8 GB LPDDR5 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.38 Kg, 17.9 mm thick",1 TB SSD,"Li-Ion
3 Cell"
Apple MacBook Pro M2 Max MPHG3HN/A Ultrabook (Apple M2 Max/32 GB/1 TB SSD/macOS Ventura),"Rs.309,900","Apple M2 Max
3.4 Ghz
32 GB RAM","14.2 inches (36.07 cm)
3024 x 1964 pixels
1.63 Kg, 80 mm thick",1 TB SSD,"Li-Ion
6 Cell"
Apple MacBook Pro M2 Pro MNW93HN/A Ultrabook (Apple M2 Pro/16 GB/1 TB SSD/macOS Ventura),"Rs.269,900","Apple M2 Pro
3.4 Ghz
16 GB RAM","16.2 inches (41.15 cm)
3456 x 2234 pixels
4.7 Kg, 80 mm thick",1 TB SSD,"Li-Ion
6 Cell
22 Hrs"
Lenovo Legion 5 15ACH6 (82JW00P5IN) Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.70,790","AMD Hexa Core Ryzen 5
3.3 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.4 Kg, 25.7 mm thick",512 GB SSD,"Li-Ion
7.5 Hrs"
HP Omen 16-n0050AX (6H4N6PA) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.101,490","AMD Octa Core Ryzen 7
4.7 Ghz
16 GB DDR5 RAM
4 GB Graphics","16.1 inches (40.89 cm)
1920 x 1080 pixels
2.35 Kg, 23 mm thick",512 GB SSD,"Li-Ion
4 Cell
11.45 Hrs"
HP Omen 16-B1370TX (68U28PA) Laptop (Core i7 12th Gen/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.121,599","Core i7 12th Gen
4.7 Ghz
16 GB DDR5 RAM
8 GB Graphics","16.1 inches (40.89 cm)
2560 x 1440 pixels
2.32 Kg, 22.5 mm thick",1 TB SSD,"Li-Ion
6 Cell"
Asus Zenbook 14 Flip OLED UN5401QA-KN701WS Laptop (AMD Octa Core Ryzen 7/16 GB/1 TB SSD/Windows 11),"Rs.112,990","AMD Octa Core Ryzen 7
4.2 Ghz
16 GB DDR4 RAM","14 inches (35.56 cm)
2880 x 1800 pixels
1.4 Kg, 16 mm thick
Touch Screen",1 TB SSD,"Li-Ion
3 Cell
10 Hrs"
Microsoft Surface Pro 7 Plus (TFN-00013) Laptop (Core i5 11th Gen/8 GB/128 GB SSD/Windows 11),"Rs.86,799","Core i5 11th Gen
2.2 Ghz
8 GB LPDDR4X RAM","12.3 inches (31.24 cm)
2736 x 1824 pixels
1.66 Kg, 8.5 mm thick
Touch Screen",128 GB SSD,"Li-Ion
15 Hrs"
Lenovo Yoga Slim 7 14ITL05 (82A300DFIN) Laptop (Core i5 11th Gen/16 GB/512 GB SSD/Windows 10),"Rs.92,990","Core i5 11th Gen
2.4 Ghz
16 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.36 Kg, 14.9 mm thick",512 GB SSD,"Li-Ion
4 Cell
14 Hrs"
Lenovo Thinkpad E14 (20RAS0SD00) Laptop (Core i3 10th Gen/8 GB/256 GB SSD/Windows 10),"Rs.50,999","Core i3 10th Gen
2.1 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.77 Kg, 21 mm thick",256 GB SSD,"Li-Ion
12.8 Hrs"
Asus ZenBook 13 UX333FA-A5822TS Laptop (Core i5 10th Gen/8 GB/512 GB SSD/Windows 10),"Rs.86,990","Core i5 10th Gen
1.6 Ghz
8 GB LPDDR3 RAM","13.3 inches (33.78 cm)
1920 x 1080 pixels
1.27 Kg, 18.3 mm thick",512 GB SSD,"Li-Ion
6 Cell
14 Hrs"
HP ENVY 15-ep0011TX (1A5F2PA) Laptop (Core i5 10th Gen/16 GB/512 GB SSD/Windows 10/4 GB),"Rs.129,800","Core i5 10th Gen
2.5 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.14 Kg, 18.4 mm thick",512 GB SSD,"Li-Po
6 Cell"
Acer Swift Go 14 AI SFG14-72T (NX.KR0SI.001) Laptop (Intel Core Ultra 5/16 GB/512 GB SSD/Windows 11),"Rs.79,990","Intel Core Ultra 5
1.2 Ghz
16 GB LPDDR5X RAM","14 inches (35.56 cm)
1920 x 1200 pixels
1.32 Kg, 14.9 mm thick
Touch Screen",512 GB SSD,"Li-Ion
3 Cell
12.50 Hrs"
MSI GF63 Thin 11UCX-1491IN Laptop (Core i7 11th Gen/16 GB/1 TB 512 GB SSD/Windows 11/4 GB),"Rs.51,990","Core i7 11th Gen
4.7 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick","1 TB HDD
512 GB SSD",N/A
Lenovo Yoga 6 13ABR8 (83B2005TIN) Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11),"Rs.74,190","AMD Hexa Core Ryzen 5
2.0 Ghz
16 GB LPDDR4X RAM","13.3 inches (33.78 cm)
1920 x 1200 pixels
1.3 Kg, 75 mm thick
2-in-1, Touch Screen",512 GB SSD,"Li-Ion
4 Cell
12 Hrs"
MSI Katana 15 B12UDXK-1017IN Laptop (Core i7 12th Gen/8 GB/512 GB SSD/Windows 11/6 GB),"Rs.74,990","Core i7 12th Gen
3.1 Ghz
8 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.25 Kg",512 GB SSD,"Li-Ion
3 Cell"
MSI Pulse 17 B13VGK-252IN Laptop (Core i7 13th Gen/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.134,990","Core i7 13th Gen
3.4 Ghz
16 GB DDR5 RAM
8 GB Graphics","17.3 inches (43.94 cm)
1920 x 1080 pixels
2.7 Kg, 27.2 mm thick",1 TB SSD,"Li-Ion
4 Cell
6 Hrs"
Apple MacBook Pro M2 Pro MNWC3HN/A Ultrabook (Apple M2 Pro/16 GB/512 GB SSD/macOS Ventura),"Rs.249,900","Apple M2 Pro
3.4 Ghz
16 GB RAM","16.2 inches (41.15 cm)
3456 x 2234 pixels
4.7 Kg, 80 mm thick",512 GB SSD,"Li-Ion
6 Cell
18 Hrs"
Microsoft Surface Pro 9 Intel Evo (QEZ-00031) Laptop (Core i5 12th Gen/8 GB/256 GB SSD/Windows 11),"Rs.113,990","Core i5 12th Gen
4.2 Ghz
8 GB LPDDR5 RAM","13 inches (33.02 cm)
1600 x 1200 pixels
1 Kg, 09 mm thick
2-in-1, Touch Screen",256 GB SSD,"Li-Ion
6 Cell
15.5 Hrs"
